R‚fD‚tailCommande;R‚fCommande;R‚fProduit;Quantit‚;PrixUnitaire;Remise;FORFAIT;PrixUnitaire?;PrixUnitaireht;TVA
2425;2496;239;1;3.000,00;0;TRUE;0,00;3.000,00;0
2426;2497;186;1;0,00;0;TRUE;5.000,00;0,00;0
2427;2498;193;1;40.000,00;0;TRUE;0,00;40.000,00;0
2428;2499;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2429;2500;41;1;0,00;0;TRUE;2.600,00;0,00;0,140000001
2430;2501;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2431;2502;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2432;2503;41;1;29.300,00;0;TRUE;0,00;29.300,00;0
2433;2504;193;1;40.000,00;0;TRUE;0,00;40.000,00;0
2434;2505;150;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2435;2506;2;1;28.000,00;0;TRUE;0,00;28.000,00;0,140000001
2436;2507;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2437;2508;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2438;2509;150;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2439;2510;41;1;29.300,00;0;TRUE;0,00;29.300,00;0,140000001
2440;2511;41;1;0,00;0;TRUE;2.600,00;0,00;0
2441;2512;41;1;28.000,00;0;TRUE;0,00;28.000,00;0,140000001
2442;2513;41;1;28.000,00;0;TRUE;0,00;28.000,00;0,140000001
2444;2514;3;1;10.000,00;0;TRUE;0,00;10.000,00;0
2445;2504;125;1;1.210,00;0;TRUE;0,00;1.210,00;0,140000001
2446;2515;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2447;2516;41;1;0,00;0;TRUE;2.600,00;0,00;0,140000001
2448;2517;188;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2449;2518;41;1;0,00;0;TRUE;2.600,00;0,00;0,140000001
2450;2519;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2451;2520;41;1;29.300,00;0;TRUE;0,00;29.300,00;0,140000001
2452;2521;233;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2453;2522;41;1;0,00;0;TRUE;2.600,00;0,00;0,140000001
2454;2523;41;1;28.000,00;0;TRUE;0,00;28.000,00;0,140000001
2455;2524;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2456;2525;41;1;0,00;0;TRUE;2.600,00;0,00;0,140000001
2457;2526;41;1;0,00;0;TRUE;2.700,00;0,00;0,140000001
2458;2527;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2459;2528;13;1;45.000,00;0;TRUE;0,00;45.000,00;0,140000001
2460;2528;125;1;1.205,00;0;TRUE;0,00;1.205,00;0,140000001
2461;2529;241;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2462;2530;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2463;2531;41;1;28.000,00;0;TRUE;0,00;28.000,00;0,140000001
2464;2532;41;1;28.080,00;0;TRUE;0,00;28.080,00;0
2465;2533;41;1;28.080,00;0;TRUE;0,00;28.080,00;0
2466;2534;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2467;2535;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2468;2536;41;1;0,00;0;TRUE;2.600,00;0,00;0,140000001
2469;2537;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2470;2538;190;1;14.000,00;0;TRUE;0,00;12.280,70;0,140000001
2471;2539;41;1;0,00;0;TRUE;2.600,00;0,00;0,140000001
2472;2540;2;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2473;2541;2;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2474;2542;190;1;14.000,00;0;TRUE;0,00;12.280,70;0,140000001
2475;2543;41;1;0,00;0;TRUE;2.600,00;0,00;0,140000001
2476;2544;41;1;28.000,00;0;TRUE;0,00;28.000,00;0
2477;2545;41;1;28.000,00;0;TRUE;0,00;28.000,00;0
2478;2546;2;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2479;2547;238;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2480;2548;2;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2481;2549;193;1;40.000,00;0;TRUE;0,00;40.000,00;0
2482;2550;193;1;40.000,00;0;TRUE;0,00;40.000,00;0
2483;2550;125;1;1.157,00;0;TRUE;0,00;1.157,00;0
2484;2551;192;1;0,00;0;TRUE;2.800,00;0,00;0
2485;2552;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
2486;2553;21;1;11.000,00;0;TRUE;0,00;11.000,00;0
2487;2554;21;1;11.000,00;0;TRUE;0,00;11.000,00;0
2488;2555;191;1;0,00;0;TRUE;2.750,00;0,00;0
2489;2556;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2490;2557;224;40;7.410,00;0;TRUE;0,00;6.500,00;0,129999995
2491;2558;191;1;0,00;0;TRUE;2.750,00;0,00;0
2492;2559;193;1;45.000,00;0;TRUE;0,00;45.000,00;0
2493;2559;125;1;1.325,00;0;TRUE;0,00;1.325,00;0
2494;2560;192;1;0,00;0;TRUE;2.800,00;0,00;0
2495;2561;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
2496;2562;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2497;2563;191;1;0,00;0;TRUE;2.750,00;0,00;0
2498;2564;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2499;2565;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2500;2567;191;1;0,00;0;TRUE;2.750,00;0,00;0
2501;2568;191;1;0,00;0;TRUE;2.800,00;0,00;0
2502;2569;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
2503;2570;191;1;29.000,00;0;TRUE;0,00;29.000,00;0
2504;2571;191;1;29.000,00;0;TRUE;0,00;29.000,00;0
2505;2572;41;1;0,00;0;TRUE;2.600,00;0,00;0
2506;2573;2;1;10.000,00;0;TRUE;0,00;10.000,00;0
2507;2574;2;1;10.000,00;0;TRUE;0,00;10.000,00;0
2508;2575;193;1;45.000,00;0;TRUE;0,00;45.000,00;0
2509;2575;125;1;1.675,00;0;TRUE;0,00;1.675,00;0
2510;2576;35;1;8.500,00;0;TRUE;0,00;8.500,00;0
2511;2577;41;1;0,00;0;TRUE;2.700,00;0,00;0
2512;2578;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2513;2579;193;1;45.000,00;0;TRUE;0,00;45.000,00;0
2514;2579;125;1;660,00;0;TRUE;0,00;660,00;0
2515;2580;191;1;0,00;0;TRUE;2.850,00;0,00;0
2516;2581;41;1;0,00;0;TRUE;2.700,00;0,00;0
2517;2582;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2518;2583;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2519;2584;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2520;2585;193;1;45.000,00;0;TRUE;0,00;45.000,00;0
2521;2585;125;1;740,00;0;TRUE;0,00;740,00;0
2522;2586;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2523;2587;191;1;0,00;0;TRUE;2.850,00;0,00;0
2524;2588;192;1;0,00;0;TRUE;2.800,00;0,00;0
2525;2589;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2526;2590;193;1;45.000,00;0;TRUE;0,00;45.000,00;0
2527;2590;125;1;1.810,00;0;TRUE;0,00;1.810,00;0
2528;2591;191;1;0,00;0;TRUE;2.850,00;0,00;0
2529;2592;191;1;0,00;0;TRUE;2.800,00;0,00;0
2530;2593;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2531;2594;2;1;10.000,00;0;TRUE;0,00;10.000,00;0
2532;2595;41;1;29.300,00;0;TRUE;0,00;29.300,00;0
2533;2596;141;1;10.000,00;0;TRUE;0,00;10.000,00;0
2534;2597;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2535;2598;192;1;0,00;0;TRUE;2.800,00;0,00;0
2536;2599;191;1;0,00;0;TRUE;2.800,00;0,00;0
2537;2600;29;1;10.000,00;0;TRUE;0,00;10.000,00;0
2538;2601;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2539;2602;193;1;45.000,00;0;TRUE;0,00;45.000,00;0
2540;2602;125;1;1.140,00;0;TRUE;0,00;1.140,00;0
2541;2603;191;1;0,00;0;TRUE;2.850,00;0,00;0
2542;2604;193;1;45.000,00;0;TRUE;0,00;45.000,00;0
2543;2604;125;1;1.315,00;0;TRUE;0,00;1.315,00;0
2544;2605;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2545;2606;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2546;2607;191;1;0,00;0;TRUE;2.850,00;0,00;0
2547;2608;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2548;2609;2;1;10.000,00;0;TRUE;0,00;10.000,00;0
2549;2610;191;1;0,00;0;TRUE;2.800,00;0,00;0
2550;2611;191;1;0,00;0;TRUE;2.800,00;0,00;0
2551;2612;191;1;0,00;0;TRUE;2.850,00;0,00;0
2552;2613;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2553;2614;191;1;0,00;0;TRUE;2.850,00;0,00;0
2554;2615;191;1;0,00;0;TRUE;2.850,00;0,00;0
2555;2616;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2556;2617;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
2557;2618;191;1;0,00;0;TRUE;2.800,00;0,00;0
2558;2619;191;1;0,00;0;TRUE;2.800,00;0,00;0
2559;2620;191;1;0,00;0;TRUE;2.850,00;0,00;0
2560;2621;241;1;8.000,00;0;TRUE;0,00;8.000,00;0
2561;2622;2;1;10.000,00;0;TRUE;0,00;10.000,00;0
2562;2623;108;1;8.500,00;0;TRUE;0,00;8.500,00;0
2563;2624;193;1;45.000,00;0;TRUE;0,00;45.000,00;0
2564;2625;191;1;0,00;0;TRUE;2.800,00;0,00;0
2565;2626;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2566;2624;125;1;1.315,00;0;TRUE;0,00;1.315,00;0
2567;2627;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2568;2628;192;1;0,00;0;TRUE;2.800,00;0,00;0
2569;2629;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
2570;2630;191;1;0,00;0;TRUE;2.800,00;0,00;0
2571;2631;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2572;2632;191;1;0,00;0;TRUE;2.850,00;0,00;0
2573;2633;35;1;8.500,00;0;TRUE;0,00;8.500,00;0
2574;2634;191;1;0,00;0;TRUE;2.850,00;0,00;0
2575;2635;191;1;0,00;0;TRUE;2.800,00;0,00;0
2576;2636;29;1;10.000,00;0;TRUE;0,00;10.000,00;0
2577;2637;191;1;0,00;0;TRUE;2.850,00;0,00;0
2578;2638;108;1;8.500,00;0;TRUE;0,00;8.500,00;0
2579;2639;192;1;;0;TRUE;2.800,00;;0
2580;2640;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
2581;2641;208;1;0,00;0;TRUE;3.900,00;0,00;0
2582;2642;192;1;0,00;0;TRUE;2.800,00;0,00;0
2584;2643;29;1;10.000,00;0;TRUE;0,00;10.000,00;0
2585;2644;192;1;0,00;0;TRUE;2.800,00;0,00;0
2586;2645;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
2587;2646;191;1;0,00;0;TRUE;2.800,00;0,00;0
2588;2647;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2589;2648;29;1;10.000,00;0;TRUE;0,00;10.000,00;0
2590;2649;29;1;10.000,00;0;TRUE;0,00;10.000,00;0
2591;2650;191;1;0,00;0;TRUE;2.800,00;0,00;0
2592;2651;29;1;10.000,00;0;TRUE;0,00;10.000,00;0
2593;2652;193;1;0,00;0;TRUE;3.900,00;0,00;0
2594;2653;191;1;0,00;0;TRUE;2.850,00;0,00;0
2595;2654;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2596;2655;2;1;8.000,00;0;TRUE;0,00;8.000,00;0
2597;2656;2;1;8.000,00;0;TRUE;0,00;8.000,00;0
2598;2658;224;29;7.345,00;0;TRUE;0,00;6.500,00;0,129999995
2599;2659;191;1;0,00;0;TRUE;2.800,00;0,00;0
2600;2660;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2603;2661;2;1;8.000,00;0;TRUE;0,00;8.000,00;0
2604;2662;191;1;0,00;0;TRUE;2.800,00;0,00;0
2605;2663;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2606;2664;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2607;2665;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2608;2666;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
2609;2667;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
2610;2668;242;1;34.000,00;0;TRUE;0,00;34.000,00;0
2611;2669;243;1;120.000,00;0;TRUE;0,00;;0,129999995
2612;2670;191;1;0,00;0;TRUE;2.850,00;0,00;0
2613;2671;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2614;2672;192;1;0,00;0;TRUE;2.800,00;0,00;0
2615;2673;191;1;0,00;0;TRUE;2.850,00;0,00;0
2616;2674;191;1;0,00;0;TRUE;2.800,00;0,00;0
2617;2675;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2618;2676;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2619;2677;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2620;2678;191;1;0,00;0;TRUE;1.800,00;0,00;0
2621;2679;224;40;7.345,00;0;TRUE;0,00;6.500,00;0,129999995
2625;2676;;1;;0;TRUE;0,00;;0
2633;2675;;1;;0;TRUE;0,00;;0
2635;2678;;1;;0;TRUE;0,00;;0
2636;2681;193;1;42.000,00;0;TRUE;0,00;42.000,00;0
2637;2681;;1;;0;TRUE;0,00;0,00;0
2638;1245;;1;;0;TRUE;0,00;0,00;0
2639;1171;;1;;0;TRUE;0,00;0,00;0
2640;1031;;1;;0;TRUE;0,00;0,00;0
2641;943;;1;;0;TRUE;0,00;0,00;0
2642;930;;1;;0;TRUE;0,00;0,00;0
2643;921;;1;;0;TRUE;0,00;0,00;0
2644;2668;;1;;0;TRUE;0,00;0,00;0
2645;762;;1;;0;TRUE;0,00;0,00;0
2646;725;;1;;0;TRUE;0,00;0,00;0
2647;524;;1;;0;TRUE;0,00;0,00;0
2648;719;;1;;0;TRUE;0,00;0,00;0
2649;656;;1;;0;TRUE;0,00;0,00;0
2650;525;;1;;0;TRUE;0,00;0,00;0
2651;491;;1;;0;TRUE;0,00;0,00;0
2652;329;;1;;0;TRUE;0,00;0,00;0
2654;2682;191;1;0,00;0;TRUE;2.850,00;0,00;0
2655;2682;;1;;0;TRUE;0,00;0,00;0
2656;2683;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
2657;2683;;1;;0;TRUE;0,00;0,00;0
2658;2684;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
2659;2684;;1;;0;TRUE;0,00;0,00;0
2660;2685;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2661;2685;;1;;0;TRUE;0,00;0,00;0
2662;2686;191;1;0,00;0;TRUE;2.850,00;0,00;0
2663;2686;;1;;0;TRUE;0,00;0,00;0
2664;2687;35;1;8.500,00;0;TRUE;0,00;8.500,00;0
2665;2687;;1;;0;TRUE;0,00;0,00;0
2671;2693;41;1;0,00;0;TRUE;2.700,00;0,00;0
2672;2693;;1;;0;TRUE;0,00;0,00;0
2673;2694;41;1;0,00;0;TRUE;2.800,00;0,00;0
2674;2694;;1;;0;TRUE;0,00;0,00;0
2675;2695;41;1;0,00;0;TRUE;2.800,00;0,00;0
2676;2695;;1;;0;TRUE;0,00;0,00;0
2677;2696;41;1;0,00;0;TRUE;2.700,00;0,00;0
2678;2696;;1;;0;TRUE;0,00;0,00;0
2679;2697;41;1;0,00;0;TRUE;2.800,00;0,00;0
2680;2697;;1;;0;TRUE;0,00;0,00;0
2681;2698;41;1;0,00;0;TRUE;2.800,00;0,00;0
2682;2698;;1;;0;TRUE;0,00;0,00;0
2683;2699;41;1;0,00;0;TRUE;2.800,00;0,00;0
2684;2699;;1;;0;TRUE;0,00;0,00;0
2685;2700;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2686;2700;;1;;0;TRUE;0,00;0,00;0
2687;2701;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2688;2701;;1;;0;TRUE;0,00;0,00;0
2689;2702;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2690;2702;;1;;0;TRUE;0,00;0,00;0
2691;2703;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2692;2703;;1;;0;TRUE;0,00;0,00;0
2693;2704;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2694;2704;;1;;0;TRUE;0,00;0,00;0
2695;2705;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2696;2705;;1;;0;TRUE;0,00;0,00;0
2697;2706;107;1;0,00;0;TRUE;2.700,00;0,00;0
2698;2706;;1;;0;TRUE;0,00;0,00;0
2699;2707;41;1;0,00;0;TRUE;2.800,00;0,00;0
2700;2707;;1;;0;TRUE;0,00;0,00;0
2701;2708;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2702;2708;;1;;0;TRUE;0,00;0,00;0
2703;2709;29;1;8.000,00;0;TRUE;0,00;8.000,00;0
2704;2709;;1;;0;TRUE;0,00;0,00;0
2705;2710;41;1;0,00;0;TRUE;2.800,00;0,00;0
2706;2710;;1;;0;TRUE;0,00;0,00;0
2707;2711;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2708;2711;;1;;0;TRUE;0,00;0,00;0
2709;2712;191;1;0,00;0;TRUE;2.800,00;0,00;0
2710;2712;;1;;0;TRUE;0,00;0,00;0
2711;2713;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2712;2713;;1;;0;TRUE;0,00;0,00;0
2713;2714;41;1;0,00;0;TRUE;2.800,00;0,00;0
2714;2714;;1;;0;TRUE;0,00;0,00;0
2715;2715;192;1;0,00;0;TRUE;2.800,00;0,00;0
2716;2715;;1;;0;TRUE;0,00;0,00;0
2717;2716;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2718;2716;;1;;0;TRUE;0,00;0,00;0
2719;2717;161;1;4.000,00;0;TRUE;0,00;3.539,82;0,129999995
2720;2718;41;1;0,00;0;TRUE;2.700,00;0,00;0
2721;2718;;1;;0;TRUE;0,00;0,00;0
2722;2719;2;1;9.000,00;0;TRUE;0,00;9.000,00;0
2723;2719;;1;;0;TRUE;0,00;0,00;0
2724;2720;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
2725;2720;;1;;0;TRUE;0,00;0,00;0
2726;2721;191;1;0,00;0;TRUE;2.800,00;0,00;0
2727;2721;;1;;0;TRUE;0,00;0,00;0
2728;2722;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2729;2722;;1;;0;TRUE;0,00;0,00;0
2730;2723;41;1;0,00;0;TRUE;2.700,00;0,00;0
2731;2723;;1;;0;TRUE;0,00;0,00;0
2732;2724;188;1;10.000,00;0;TRUE;0,00;10.000,00;0
2733;2724;;1;;0;TRUE;0,00;0,00;0
2734;2725;191;1;0,00;0;TRUE;2.800,00;0,00;0
2735;2725;;1;;0;TRUE;0,00;0,00;0
2736;2726;41;1;0,00;0;TRUE;2.700,00;0,00;0
2737;2726;;1;;0;TRUE;0,00;0,00;0
2738;2727;2;1;8.000,00;0;TRUE;0,00;8.000,00;0
2739;2727;;1;;0;TRUE;0,00;0,00;0
2740;2728;41;1;0,00;0;TRUE;2.800,00;0,00;0
2741;2728;;1;;0;TRUE;0,00;0,00;0
2742;2729;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2743;2729;;1;;0;TRUE;0,00;0,00;0
2744;2730;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2745;2730;;1;;0;TRUE;0,00;0,00;0
2746;2731;41;1;0,00;0;TRUE;2.800,00;0,00;0
2749;2731;125;1;1.000,00;0;TRUE;80,00;0,00;0
2750;2731;;1;;0;TRUE;0,00;0,00;0
2751;2732;191;1;0,00;0;TRUE;2.800,00;0,00;0
2752;2732;;1;;0;TRUE;0,00;0,00;0
2753;2733;191;1;0,00;0;TRUE;2.800,00;0,00;0
2754;2733;;1;;0;TRUE;0,00;0,00;0
2755;2734;41;1;0,00;0;TRUE;2.700,00;0,00;0
2756;2734;;1;;0;TRUE;0,00;0,00;0
2757;2731;;1;;0;TRUE;0,00;0,00;0
2758;2731;;1;;0;TRUE;0,00;0,00;0
2759;2731;;1;;0;TRUE;0,00;0,00;0
2766;2731;;1;0,00;0;TRUE;0,00;0,00;0
2768;2731;;1;;0;TRUE;0,00;0,00;0
2769;2731;;1;;0;TRUE;0,00;0,00;0
2770;2731;;1;;0;TRUE;0,00;0,00;0
2771;2735;41;1;0,00;0;TRUE;2.800,00;0,00;0
2772;2735;;1;;0;TRUE;0,00;0,00;0
2773;2736;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2775;2737;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2776;2737;;1;;0;TRUE;0,00;0,00;0
2777;2738;3;1;10.000,00;0;TRUE;0,00;10.000,00;0
2778;2738;;1;;0;TRUE;0,00;0,00;0
2779;2739;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2780;2739;;1;;0;TRUE;0,00;0,00;0
2781;2740;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2782;2740;;1;;0;TRUE;0,00;0,00;0
2783;2741;224;30;7.345,00;0;TRUE;0,00;6.500,00;0,129999995
2785;2743;41;1;0,00;0;TRUE;2.800,00;0,00;0
2786;2743;;1;;0;TRUE;0,00;0,00;0
2787;2744;41;1;0,00;0;TRUE;2.800,00;0,00;0
2788;2744;;1;;0;TRUE;0,00;0,00;0
2789;2745;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2790;2745;;1;;0;TRUE;0,00;0,00;0
2791;2746;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2792;2746;;1;;0;TRUE;0,00;0,00;0
2793;2747;41;1;0,00;0;TRUE;2.800,00;0,00;0
2794;2747;;1;;0;TRUE;0,00;0,00;0
2795;2748;41;1;0,00;0;TRUE;2.800,00;0,00;0
2796;2748;;1;;0;TRUE;0,00;0,00;0
2797;2749;108;1;8.000,00;0;TRUE;0,00;8.000,00;0
2798;2749;;1;;0;TRUE;0,00;0,00;0
2799;2750;29;1;8.000,00;0;TRUE;0,00;8.000,00;0
2800;2750;;1;;0;TRUE;0,00;0,00;0
2801;2751;41;1;0,00;0;TRUE;2.800,00;0,00;0
2802;2751;;1;;0;TRUE;0,00;0,00;0
2803;2752;41;1;0,00;0;TRUE;2.800,00;0,00;0
2804;2752;;1;;0;TRUE;0,00;0,00;0
2805;2753;35;1;8.000,00;0;TRUE;0,00;;0
2806;2754;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2807;2754;;1;;0;TRUE;0,00;0,00;0
2808;2755;41;1;0,00;0;TRUE;2.800,00;0,00;0
2809;2755;;1;;0;TRUE;0,00;0,00;0
2810;2756;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2811;2756;;1;;0;TRUE;0,00;0,00;0
2812;2757;41;1;0,00;0;TRUE;2.800,00;0,00;0
2813;2757;;1;;0;TRUE;0,00;0,00;0
2814;2758;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2815;2758;;1;;0;TRUE;0,00;0,00;0
2816;2759;41;1;28.800,00;0;TRUE;0,00;28.800,00;0
2817;2759;;1;;0;TRUE;0,00;0,00;0
2818;2760;41;1;28.800,00;0;TRUE;0,00;28.800,00;0
2819;2760;;1;;0;TRUE;0,00;0,00;0
2820;2761;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2821;2761;;1;;0;TRUE;0,00;0,00;0
2822;2762;41;1;0,00;0;TRUE;2.700,00;0,00;0
2823;2762;;1;;0;TRUE;0,00;0,00;0
2824;2763;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2825;2763;;1;;0;TRUE;0,00;0,00;0
2826;2764;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2827;2764;;1;;0;TRUE;0,00;0,00;0
2828;2765;41;1;0,00;0;TRUE;2.700,00;0,00;0
2829;2765;;1;;0;TRUE;0,00;0,00;0
2830;2766;41;1;0,00;0;TRUE;2.800,00;0,00;0
2831;2766;;1;;0;TRUE;0,00;0,00;0
2832;2767;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2833;2767;;1;;0;TRUE;0,00;0,00;0
2834;2768;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2835;2768;;1;;0;TRUE;0,00;0,00;0
2836;2769;41;1;28.800,00;0;TRUE;0,00;28.800,00;0
2837;2769;;1;;0;TRUE;0,00;0,00;0
2838;2770;41;1;0,00;0;TRUE;2.800,00;0,00;0
2839;2770;;1;;0;TRUE;0,00;0,00;0
2840;2771;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2841;2771;;1;;0;TRUE;0,00;0,00;0
2842;2772;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2843;2772;;1;;0;TRUE;0,00;0,00;0
2844;2773;41;1;0,00;0;TRUE;2.800,00;0,00;0
2845;2773;;1;;0;TRUE;0,00;0,00;0
2846;2774;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2847;2774;;1;;0;TRUE;0,00;0,00;0
2848;2775;41;1;0,00;0;TRUE;2.800,00;0,00;0
2849;2775;;1;;0;TRUE;0,00;0,00;0
2850;2776;41;1;0,00;0;TRUE;2.800,00;0,00;0
2851;2776;;1;;0;TRUE;0,00;0,00;0
2852;2777;229;1;6.000,00;0;TRUE;0,00;5.309,73;0,129999995
2853;2778;29;1;10.000,00;0;TRUE;0,00;10.000,00;0
2854;2778;;1;;0;TRUE;0,00;0,00;0
2855;2779;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2856;2779;;1;;0;TRUE;0,00;0,00;0
2858;2781;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2859;2781;;1;;0;TRUE;0,00;0,00;0
2860;2782;41;1;0,00;0;TRUE;2.800,00;0,00;0
2861;2782;;1;;0;TRUE;0,00;0,00;0
2862;2783;244;1;30.000,00;0;TRUE;0,00;30.000,00;0
2863;2783;;1;;0;TRUE;0,00;0,00;0
2864;2784;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2865;2784;;1;;0;TRUE;0,00;0,00;0
2866;2785;41;1;28.800,00;0;TRUE;0,00;28.800,00;0
2867;2785;;1;;0;TRUE;0,00;0,00;0
2868;2786;41;1;0,00;0;TRUE;2.800,00;0,00;0
2869;2786;;1;;0;TRUE;0,00;0,00;0
2870;2787;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2871;2787;;1;;0;TRUE;0,00;0,00;0
2872;2788;41;1;0,00;0;TRUE;2.800,00;0,00;0
2873;2788;;1;;0;TRUE;0,00;0,00;0
2874;2789;245;1;12.000,00;0;TRUE;0,00;12.000,00;0
2875;2789;;1;;0;TRUE;0,00;0,00;0
2876;2790;41;1;0,00;0;TRUE;2.800,00;0,00;0
2877;2790;;1;;0;TRUE;0,00;0,00;0
2878;2791;29;1;8.000,00;0;TRUE;0,00;8.000,00;0
2879;2791;;1;;0;TRUE;0,00;0,00;0
2880;2792;35;1;8.000,00;0;TRUE;0,00;8.000,00;0
2881;2792;;1;;0;TRUE;0,00;0,00;0
2882;2793;191;1;0,00;0;TRUE;2.800,00;0,00;0
2883;2793;;1;;0;TRUE;0,00;0,00;0
2884;2794;41;1;0,00;0;TRUE;2.800,00;0,00;0
2885;2794;;1;;0;TRUE;0,00;0,00;0
